order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3330405,40715,prior,35,6,15,3.0
1559269,172088,prior,53,6,11,25.0
2707549,201997,prior,10,2,10,14.0
2956721,85901,prior,3,4,13,6.0
3356167,138425,prior,9,4,15,30.0
977817,140109,prior,17,0,10,14.0
1656908,196904,prior,11,1,12,4.0
1145880,17532,prior,2,5,21,11.0
1218793,45304,prior,4,0,11,10.0
2354873,174029,prior,8,6,11,1.0
557274,74377,prior,26,6,9,3.0
791430,3505,prior,11,2,14,4.0
31554,205691,prior,6,6,10,4.0
1457960,21553,prior,46,5,18,2.0
2245975,31451,prior,21,1,10,8.0
1070750,28159,prior,45,2,11,2.0
2507340,4103,prior,4,1,11,4.0
50904,76229,prior,8,1,13,9.0
2572376,96305,prior,30,3,9,13.0
2485732,105564,train,23,4,7,13.0
1235024,90678,prior,14,0,21,12.0
2681105,205898,prior,17,4,7,4.0
535392,33271,prior,7,1,12,30.0
1706100,78921,prior,2,6,9,14.0
1427049,33498,prior,15,2,9,5.0
1099266,193619,prior,9,1,13,30.0
1783311,196196,prior,1,2,14,
2490522,90074,prior,15,2,10,30.0
45229,151618,prior,38,5,9,2.0
599925,162189,prior,3,4,10,9.0
1627181,106081,prior,6,4,14,11.0
1813054,42149,prior,5,4,7,23.0
685731,59328,prior,38,6,19,2.0
964339,172291,prior,9,3,8,2.0
3212449,126594,prior,45,1,14,10.0
517945,60778,prior,3,4,20,6.0
1810752,39981,prior,5,1,7,11.0
2660949,17988,prior,38,0,8,7.0
235689,63869,prior,4,3,16,4.0
1702863,40644,prior,36,1,17,4.0
357234,164755,prior,38,4,22,7.0
3179447,10293,prior,46,2,14,4.0
2261206,177418,prior,89,1,9,3.0
3003426,1951,prior,12,1,8,8.0
1303733,104502,test,6,2,17,30.0
2955483,163895,prior,37,2,10,6.0
1129548,126949,prior,2,0,11,7.0
918451,189413,prior,34,4,19,4.0
112819,21085,prior,3,3,8,23.0
82135,95557,prior,33,5,12,3.0
2828864,107098,prior,13,5,15,13.0
5402,129309,prior,6,2,12,8.0
384823,3285,prior,5,5,23,4.0
1162861,188020,prior,12,0,11,5.0
827496,3273,prior,33,0,14,7.0
350234,30167,prior,6,1,16,8.0
1100587,180129,prior,7,4,19,29.0
2732878,139496,prior,34,4,11,3.0
1041475,33084,prior,16,0,10,1.0
2135166,2459,prior,15,5,13,4.0
3026573,116673,test,4,0,11,21.0
1642416,191308,prior,15,6,11,16.0
586944,192728,prior,4,0,21,13.0
2316206,163641,prior,2,5,0,8.0
1269144,194176,prior,25,0,8,10.0
3034547,121210,prior,4,5,13,16.0
2581852,116983,prior,19,2,9,30.0
1329074,101143,train,23,5,15,8.0
3344265,121397,test,28,3,7,15.0
2457577,65832,prior,10,0,17,6.0
241131,17155,prior,35,0,20,4.0
3103978,134329,prior,47,0,13,0.0
3030560,51618,prior,20,3,16,5.0
840275,81652,prior,2,2,7,19.0
645036,149297,prior,9,3,12,4.0
323588,6342,prior,3,2,7,16.0
2434663,32667,prior,6,0,19,9.0
612304,59205,prior,7,2,8,15.0
1494626,36007,prior,70,1,10,2.0
1935801,128476,prior,1,1,9,
3274783,44394,prior,6,0,12,7.0
2710214,71757,prior,8,2,18,7.0
2884777,152896,prior,16,6,14,14.0
1550297,121346,prior,24,6,23,5.0
988586,41285,prior,3,5,14,2.0
1737166,129268,prior,13,2,15,5.0
270802,178737,prior,25,3,17,3.0
2807030,140250,prior,6,4,11,30.0
2837249,87992,prior,4,0,22,11.0
1956426,123415,prior,4,0,10,14.0
1652163,101474,prior,16,6,17,8.0
3310613,79509,prior,20,1,0,21.0
1057387,54921,prior,23,3,15,2.0
2678456,49336,prior,4,5,18,2.0
2630691,143118,prior,44,0,17,4.0
87749,152363,prior,31,0,10,6.0
1733246,997,prior,4,2,11,23.0
2987032,87812,prior,3,3,20,17.0
1234084,175238,prior,22,3,19,4.0
1626060,183126,prior,49,5,14,2.0
2888560,12049,prior,4,6,12,5.0
3264461,42464,prior,3,4,11,30.0
1640639,124862,prior,12,2,22,7.0
2313494,191406,prior,19,1,11,10.0
3355686,51625,prior,16,5,17,19.0
1402564,118154,prior,13,0,11,1.0
1157958,136152,prior,38,2,17,0.0
221658,117009,prior,28,1,17,5.0
2901579,44365,prior,43,5,0,2.0
1172673,33297,prior,5,6,15,30.0
3087524,189534,test,6,0,20,30.0
2804379,18807,prior,65,5,9,6.0
767160,73011,prior,49,6,8,9.0
171592,111554,prior,3,4,12,30.0
700063,183076,prior,7,1,13,30.0
2308612,152905,prior,4,3,10,30.0
1446279,135227,prior,49,1,8,5.0
2892649,45986,prior,7,3,15,2.0
2139367,60251,prior,2,4,8,30.0
3093286,70298,prior,27,2,12,28.0
2557590,160714,prior,4,1,11,6.0
2962104,112528,prior,4,1,14,13.0
1495493,102666,prior,88,5,20,1.0
1268418,77160,prior,51,5,17,7.0
2281257,100961,prior,4,3,17,4.0
349480,31785,prior,1,6,10,
1805247,74819,prior,3,0,17,7.0
1260995,158294,prior,4,5,11,7.0
1513945,21894,prior,8,3,19,18.0
2693027,729,prior,21,1,12,7.0
2664489,25472,prior,18,1,11,6.0
2393387,24036,prior,48,0,19,5.0
1776897,17336,train,9,0,14,10.0
3337287,157637,prior,10,0,22,6.0
626550,22504,prior,49,0,18,5.0
306597,16793,prior,21,1,16,13.0
675410,99132,prior,23,1,11,0.0
1805081,129447,prior,18,1,12,13.0
45189,102929,prior,1,0,12,
584013,70116,prior,27,1,8,12.0
316452,4044,prior,18,1,17,4.0
2278793,91987,test,72,1,11,9.0
2222236,141398,prior,12,2,22,2.0
356882,162750,test,26,0,15,16.0
1951347,98601,prior,16,2,10,2.0
2998996,139439,prior,1,5,11,
23571,104536,prior,3,2,21,2.0
1679818,73544,prior,30,0,18,12.0
1589801,25521,prior,4,5,10,21.0
786546,71151,prior,27,4,10,15.0
3397759,196562,prior,21,1,9,8.0
838752,154615,prior,15,5,16,11.0
2401647,38314,prior,4,6,9,30.0
1722759,79708,prior,98,6,14,1.0
3344009,178308,prior,6,5,16,1.0
1148144,58447,prior,5,2,13,30.0
846690,60679,prior,17,6,14,30.0
1320633,190890,prior,14,1,17,6.0
34244,154072,prior,9,6,10,6.0
516403,127578,prior,4,2,9,30.0
2881431,92884,train,5,3,10,20.0
1835005,141483,prior,18,5,15,8.0
791206,32118,prior,49,2,18,1.0
1947646,116458,prior,99,1,14,2.0
773487,175900,prior,5,1,11,30.0
1511765,114331,prior,4,0,12,7.0
1472618,124587,prior,7,5,22,4.0
1854375,136122,prior,5,1,8,3.0
1472280,199746,prior,14,0,13,8.0
2024457,53694,prior,44,3,14,5.0
2964954,19093,prior,5,0,13,14.0
889321,199955,prior,35,1,14,7.0
2319870,52366,prior,3,1,13,10.0
3135473,110925,prior,1,1,0,
2434146,162264,prior,2,5,11,21.0
2210199,71617,prior,26,0,13,12.0
2013388,46994,prior,18,6,15,7.0
1567920,103644,prior,59,2,16,9.0
3420574,104581,prior,1,2,15,
129682,179752,prior,68,6,12,4.0
1540823,24714,prior,6,5,8,17.0
157970,65812,prior,7,3,8,30.0
284189,154743,prior,18,5,11,6.0
755358,109563,prior,3,3,15,5.0
3253052,43040,prior,7,6,15,11.0
3236899,144399,prior,3,0,11,8.0
976527,135561,prior,17,6,22,2.0
6591,150640,prior,10,5,14,5.0
1608834,155287,prior,2,2,8,1.0
3190575,111885,prior,3,3,5,16.0
2751644,149901,prior,2,3,15,16.0
3009409,197962,prior,30,2,9,7.0
506620,166686,prior,33,2,14,5.0
500117,29623,prior,63,2,13,1.0
3093586,49176,train,12,6,0,6.0
268502,14771,prior,3,2,21,13.0
2787322,144518,train,6,5,15,13.0
2380346,90699,train,17,6,18,17.0
3222693,127706,prior,4,4,13,4.0
3164785,91248,prior,9,1,9,5.0
2368528,204544,prior,43,1,12,11.0
2105346,116457,prior,5,2,8,23.0
468521,40482,prior,2,2,20,30.0
3062228,112267,prior,8,0,9,13.0
2816787,21513,prior,56,2,22,13.0
2813624,73865,prior,5,1,15,16.0
2307694,140432,prior,43,6,9,7.0
1817342,41642,prior,33,3,15,12.0
409097,86713,prior,28,3,11,7.0
766449,185283,prior,5,5,10,20.0
672303,26075,prior,26,0,21,6.0
2738283,11767,prior,27,6,20,7.0
2358365,199781,prior,6,0,6,7.0
345398,8417,prior,78,3,19,4.0
2630836,4122,test,41,1,8,7.0
2844368,80771,train,6,5,10,14.0
969799,51136,prior,8,0,14,8.0
859425,143240,prior,21,4,10,6.0
2581945,165687,prior,30,0,8,7.0
1159106,189969,prior,14,0,17,6.0
95801,148241,prior,6,0,11,30.0
967273,198020,prior,2,6,17,28.0
2515614,40301,prior,64,0,15,6.0
39446,197536,prior,46,5,15,4.0
213808,11128,prior,8,3,10,30.0
2082355,135237,prior,32,3,14,18.0
743136,163964,test,11,4,17,30.0
2974126,107745,prior,6,1,0,19.0
263784,169500,prior,8,1,10,30.0
2116531,131913,prior,5,1,13,8.0
1183871,182093,prior,3,2,15,30.0
580816,142432,prior,20,2,21,25.0
2208749,19595,prior,13,1,10,7.0
864886,188574,prior,14,6,7,7.0
3053253,20349,prior,12,3,10,27.0
2394086,173057,prior,1,3,19,
701474,147436,prior,4,1,18,3.0
629368,100624,prior,8,1,11,14.0
1001599,48160,prior,18,1,15,9.0
932912,111879,prior,16,0,10,7.0
1100170,61306,prior,49,5,12,4.0
3217995,192500,prior,16,1,17,4.0
389604,22299,prior,42,4,14,1.0
3344640,187086,prior,2,5,14,2.0
2672209,82429,prior,3,3,16,15.0
2823729,10185,prior,3,1,11,30.0
2865677,30662,prior,8,1,11,6.0
3144293,193512,prior,19,3,17,24.0
1030971,135922,test,62,0,18,4.0
3214011,96442,prior,3,2,14,13.0
480156,24578,prior,1,4,15,
1375522,47884,prior,5,1,7,9.0
3069327,195762,prior,2,3,16,3.0
1986163,4557,prior,24,6,17,8.0
154318,25813,prior,2,2,19,5.0
1598659,41634,prior,7,1,20,13.0
1220920,21646,prior,8,5,20,20.0
1417362,39014,prior,1,2,7,
250294,152182,prior,26,4,16,8.0
391053,74590,prior,7,0,10,30.0
546893,168783,prior,5,4,17,19.0
485620,52957,test,10,2,14,30.0
3388399,154670,prior,2,5,9,14.0
819723,170666,prior,7,2,7,20.0
3035528,91482,prior,1,0,12,
1077640,201337,prior,5,1,15,2.0
349009,34382,prior,16,5,17,4.0
2203182,21068,prior,32,3,14,5.0
1333178,61175,prior,8,6,12,7.0
1257351,123962,prior,22,5,13,14.0
1637564,101066,prior,5,5,13,30.0
1079144,78696,prior,1,6,17,
561269,42687,prior,12,3,16,3.0
2971522,148567,prior,8,5,12,7.0
1405047,196877,prior,59,6,13,1.0
2465803,73256,prior,24,1,20,3.0
672716,78159,prior,4,3,12,7.0
1789044,199665,prior,1,2,10,
968410,155568,prior,6,0,9,21.0
1982656,155347,prior,3,3,15,21.0
2133551,195408,train,4,5,9,9.0
3359446,201947,prior,3,0,13,21.0
1155473,113573,train,6,0,8,28.0
1362594,3500,prior,26,6,19,15.0
3201820,89840,prior,3,6,11,13.0
679385,133767,prior,8,2,10,21.0
329595,70505,prior,63,3,10,2.0
180802,115211,prior,11,2,9,14.0
935634,135610,prior,49,3,18,1.0
165772,197049,prior,12,0,12,7.0
774362,29134,prior,3,0,9,14.0
3107869,22263,prior,1,3,11,
13240,46749,prior,16,4,10,8.0
2610074,32903,prior,1,3,0,
1905929,124106,train,14,5,15,16.0
137668,138801,prior,2,2,12,4.0
1725880,191292,prior,11,1,7,7.0
46259,182114,prior,29,1,9,5.0
2118039,156503,prior,7,6,11,8.0
1557804,157719,prior,16,3,10,3.0
1236884,151904,prior,19,0,11,6.0
1099288,28021,prior,15,4,14,3.0
3221310,43808,prior,9,0,12,9.0
3094857,12735,prior,8,1,16,6.0
3115104,33017,prior,4,1,21,2.0
2041728,35555,prior,34,3,16,17.0
2287643,128194,prior,11,1,19,13.0
2485556,33924,prior,2,0,14,15.0
11476,140330,prior,5,1,10,13.0
150329,18216,prior,1,5,11,
3165701,4031,train,10,0,10,7.0
2743515,124020,prior,5,3,14,29.0
2587377,158333,prior,5,3,12,24.0
1919192,35629,prior,47,5,11,2.0
2666460,44493,prior,2,5,12,4.0
3318430,121629,prior,8,1,8,7.0
673126,165577,prior,26,6,16,8.0
2040544,69181,prior,33,2,17,8.0
1850054,55112,prior,1,0,12,
982055,156437,prior,3,1,11,13.0
1185205,108268,prior,5,4,15,7.0
3170499,73049,prior,1,4,16,
1609746,141174,prior,16,2,6,3.0
2217387,133708,prior,9,1,13,18.0
92109,20946,prior,1,6,7,
1319390,35894,train,4,5,21,30.0
450921,36576,prior,15,0,15,18.0
2888427,156650,prior,4,3,8,4.0
2038752,21956,prior,4,0,11,30.0
732952,101356,prior,7,0,12,30.0
1631683,61556,prior,4,6,13,3.0
2490557,112335,prior,45,5,18,8.0
1892389,42684,prior,2,2,18,15.0
2110265,155465,prior,14,1,7,7.0
2098704,99106,prior,9,1,16,2.0
1957014,139740,prior,6,5,15,6.0
706012,146431,prior,16,3,14,18.0
457495,31255,prior,10,0,10,20.0
1091126,23946,prior,21,2,13,1.0
1102408,205106,prior,1,0,10,
1439603,166314,prior,9,0,13,6.0
1902770,39509,prior,19,0,12,10.0
3273429,126581,prior,8,0,13,30.0
1349364,39050,prior,6,0,10,5.0
1494932,37613,prior,46,2,17,4.0
2812622,21470,prior,13,4,8,5.0
507213,125022,prior,21,1,12,7.0
1421561,73213,prior,28,6,17,1.0
2488607,49689,prior,1,6,15,
110580,8207,prior,5,2,7,30.0
2229154,106804,prior,19,4,23,5.0
2901320,177026,prior,1,6,20,
1665552,141186,prior,18,0,8,1.0
1401110,110254,prior,29,0,19,2.0
2066035,112802,prior,21,4,11,10.0
1604010,51093,prior,4,0,21,15.0
1572746,46435,prior,10,2,19,28.0
2729666,196978,prior,3,5,12,5.0
2069239,155995,prior,17,1,6,8.0
324288,123050,prior,10,5,10,11.0
2845757,21840,prior,52,5,12,5.0
2785563,154249,prior,4,2,19,30.0
2798580,86993,prior,29,4,19,2.0
1552035,150011,prior,15,1,12,12.0
2032132,197378,prior,3,2,7,30.0
2791444,86367,prior,1,0,19,
2878285,68258,prior,4,5,8,12.0
3329059,98226,prior,53,2,22,1.0
835893,204562,train,5,4,7,13.0
1678022,70819,prior,5,2,10,30.0
244023,26999,prior,5,0,14,12.0
969494,190552,prior,8,4,14,5.0
3350981,17451,prior,5,5,15,18.0
189779,93524,prior,18,5,10,7.0
2396402,50320,prior,9,1,9,14.0
2929997,192490,prior,3,0,18,5.0
358760,116719,prior,3,0,10,30.0
150209,430,prior,2,2,20,30.0
3415145,106628,prior,4,3,21,30.0
2037789,22284,prior,6,1,16,24.0
2733134,138493,train,19,4,8,8.0
2261907,113482,prior,2,0,15,30.0
2927285,131908,prior,26,1,14,10.0
2018093,113993,prior,83,3,9,0.0
2893151,170068,prior,70,4,9,10.0
1080363,45030,prior,5,3,11,7.0
130592,103732,prior,14,2,14,6.0
3078345,171852,prior,34,2,20,16.0
3015806,156641,prior,18,6,9,3.0
1952312,174531,prior,4,6,23,30.0
778793,147837,prior,3,0,16,13.0
247449,16543,test,6,2,11,13.0
3064218,113950,prior,11,2,15,9.0
3363829,125279,prior,34,2,11,7.0
82018,189051,prior,23,0,17,5.0
2234000,155515,prior,7,4,19,19.0
1979300,145504,prior,17,3,11,2.0
3141610,191600,prior,77,5,9,4.0
1454946,34028,prior,11,1,12,30.0
2059950,30900,prior,13,3,13,6.0
3347381,101272,prior,4,1,19,1.0
2855355,105269,prior,68,3,6,2.0
3285602,119397,prior,4,3,14,30.0
454481,42743,prior,3,1,8,15.0
2061928,113323,prior,28,6,9,13.0
1499484,50762,prior,6,2,18,25.0
1495301,37820,prior,4,1,7,13.0
2399659,127004,test,7,0,14,5.0
2766567,8201,prior,12,5,13,18.0
1721788,70738,prior,19,2,18,7.0
2921959,37563,prior,61,5,9,1.0
1396365,131802,prior,12,2,14,4.0
1021155,100816,prior,42,5,20,3.0
1059177,76563,prior,23,3,13,8.0
2135221,73977,prior,55,1,11,15.0
1662560,121219,prior,7,5,19,4.0
556646,188390,prior,61,4,17,26.0
2893017,150677,prior,2,1,15,9.0
209938,105831,prior,30,0,16,11.0
1011079,33759,prior,20,1,9,5.0
1127208,88128,prior,4,4,18,11.0
1143830,67417,prior,6,5,19,12.0
1600920,20047,prior,12,1,9,5.0
2166674,71189,prior,16,2,22,0.0
1262456,121299,train,20,4,0,26.0
3217189,8834,prior,2,5,9,30.0
137420,79778,prior,21,1,12,9.0
382373,87946,prior,15,5,16,26.0
3193884,104557,prior,1,3,18,
929400,74412,prior,1,4,13,
1570282,68857,prior,28,0,18,13.0
2120337,204503,prior,4,1,9,30.0
1057600,864,prior,8,1,17,8.0
196949,145079,prior,46,4,10,2.0
2125285,138956,prior,2,4,10,13.0
554700,29680,prior,2,3,12,30.0
2967001,50159,prior,1,3,23,
1522739,28720,prior,8,1,16,5.0
2457711,132312,prior,10,6,11,10.0
3127625,88131,prior,2,4,7,1.0
3055981,91324,prior,6,5,17,11.0
2157303,112349,prior,11,1,9,28.0
1890847,38562,prior,5,2,18,30.0
1930124,163401,prior,10,0,7,5.0
2344381,59759,prior,8,2,8,30.0
318003,84983,prior,36,4,8,3.0
1083911,82843,prior,19,3,9,7.0
355189,173799,prior,11,0,8,7.0
2562870,126569,prior,56,1,17,1.0
1943996,45614,prior,28,4,13,7.0
1692244,60873,prior,13,5,15,11.0
2610321,123751,prior,9,3,18,26.0
2975918,107620,prior,19,5,13,4.0
2972745,54280,prior,19,4,16,11.0
620766,157117,prior,3,3,11,10.0
3226176,141549,prior,12,0,17,22.0
1778294,10824,prior,17,4,16,8.0
2533515,110430,prior,26,6,16,12.0
280101,197477,prior,46,1,17,2.0
2955658,49144,prior,8,3,19,7.0
3276934,142185,prior,15,0,11,7.0
996606,80270,prior,86,3,15,4.0
1829141,186055,prior,10,4,16,30.0
3303730,106869,prior,60,4,13,7.0
2488802,98437,prior,9,6,19,7.0
1227989,196344,train,42,1,16,10.0
1934510,66327,prior,5,2,8,8.0
3419011,41983,prior,13,1,19,3.0
2173141,118082,prior,17,6,17,7.0
400484,64600,prior,25,0,23,14.0
1371693,6747,prior,33,3,15,6.0
1120915,87027,prior,45,5,17,5.0
580665,86582,prior,7,4,11,30.0
1637389,84651,prior,6,1,16,11.0
2420821,147312,prior,3,2,15,29.0
2080150,128876,prior,21,0,18,8.0
2891179,162731,prior,1,4,23,
2951453,102913,prior,2,1,10,8.0
2534354,37427,prior,13,0,16,2.0
3291523,192069,prior,17,2,15,16.0
3149924,8934,prior,24,5,19,6.0
109301,173267,prior,4,1,6,1.0
657584,115862,prior,48,4,17,5.0
2617243,156447,prior,5,5,9,7.0
1576736,161695,prior,16,6,16,30.0
29312,31048,prior,3,4,18,7.0
2548527,148658,prior,14,3,13,2.0
1335220,107125,prior,5,5,12,30.0
2760259,86958,prior,36,1,12,7.0
2366276,30593,prior,24,1,18,1.0
3150732,99392,prior,4,5,16,5.0
1724093,175013,train,4,4,12,30.0
2124141,105341,prior,30,1,13,6.0
1414776,33951,prior,6,5,13,3.0
2191145,30257,train,13,1,9,21.0
1089416,63248,prior,4,6,20,30.0
904935,166425,prior,7,5,11,17.0
1232372,55467,prior,11,0,13,22.0
3334139,92160,train,4,0,8,7.0
1983151,152929,prior,48,4,14,7.0
3057611,204976,prior,62,5,20,3.0
587154,78732,train,41,6,8,18.0
1119932,108857,prior,11,6,15,5.0
2934073,205684,prior,34,0,22,7.0
121370,112252,prior,2,5,11,21.0
769376,150562,prior,12,3,18,13.0
3172172,194503,prior,21,4,22,2.0
1207364,151180,prior,4,1,0,30.0
1227083,101667,prior,19,1,9,5.0
1658400,10393,prior,55,5,7,5.0
1321563,82518,prior,2,3,17,3.0
1631487,186707,prior,16,1,15,8.0
1571989,11211,prior,1,4,11,
709290,186658,prior,19,5,17,6.0
2728056,107630,prior,31,0,15,8.0
891492,165757,prior,18,5,15,7.0
580127,139079,prior,4,6,14,15.0
2171910,197703,test,31,1,7,8.0
349996,45186,prior,56,6,13,24.0
554583,15653,prior,5,0,12,5.0
3137789,7386,prior,43,2,16,3.0
1193163,24410,prior,2,0,15,15.0
1766651,54844,prior,93,4,11,2.0
1029954,137276,prior,63,3,15,2.0
1292645,96216,prior,52,4,12,5.0
443007,122270,prior,7,0,11,26.0
2474129,118812,prior,5,0,14,10.0
3234951,59736,prior,13,2,12,15.0
2996170,23087,prior,19,4,17,3.0
2020534,19451,prior,12,3,13,19.0
1397660,106637,prior,36,3,14,7.0
255802,164919,prior,21,2,19,8.0
1514125,152678,prior,1,6,9,
11109,118488,prior,9,5,20,12.0
393,111860,train,21,6,17,13.0
3010815,144928,prior,3,0,16,14.0
2685977,179373,prior,31,3,10,4.0
574132,147626,prior,14,2,19,3.0
2925919,108031,prior,68,2,11,4.0
2641032,38462,prior,39,2,18,3.0
184473,184954,prior,23,4,5,11.0
2394545,179958,prior,35,3,8,5.0
1774270,156653,prior,5,1,19,3.0
1395032,16471,prior,13,0,13,14.0
60198,71835,prior,6,1,10,30.0
462657,29763,prior,12,4,22,6.0
1020340,157108,prior,32,0,14,15.0
923285,69158,prior,33,5,10,9.0
1786343,93039,prior,10,2,11,30.0
2769660,192780,prior,9,4,18,5.0
815201,171425,prior,16,6,10,24.0
990507,175145,prior,6,4,8,7.0
1064503,24334,test,6,6,10,30.0
1887526,143033,prior,1,0,21,
3237290,7695,prior,9,1,13,7.0
400915,32381,prior,2,0,13,30.0
2234614,151906,prior,58,3,11,26.0
2819848,51514,prior,4,4,9,30.0
891240,143752,prior,21,3,19,3.0
352569,32198,prior,26,5,11,7.0
601064,388,prior,5,6,17,11.0
2855605,13407,prior,3,5,9,6.0
881182,48485,prior,3,0,15,30.0
1018671,186738,prior,3,2,18,9.0
2808637,121542,prior,1,1,18,
2147911,202274,prior,2,3,10,11.0
644871,112821,prior,12,1,16,12.0
728813,191804,prior,5,4,14,30.0
634964,95733,prior,2,1,11,3.0
797041,126639,prior,1,2,12,
557395,24718,prior,24,4,7,17.0
1857029,158309,prior,2,0,16,30.0
952741,55663,prior,25,5,13,9.0
2014120,72001,prior,15,6,9,6.0
2315427,15447,prior,45,1,11,7.0
938613,36252,prior,9,3,17,30.0
631166,53838,prior,2,3,16,24.0
177586,162194,prior,17,0,15,8.0
478046,69871,prior,31,0,10,20.0
1666102,144023,prior,72,4,16,2.0
2271847,104691,prior,11,0,17,14.0
3226289,136657,prior,16,0,9,7.0
427399,168762,prior,4,5,18,10.0
158135,89780,prior,1,6,9,
2764532,65771,prior,10,3,10,6.0
173359,26951,prior,2,3,17,9.0
2010440,104152,prior,1,1,18,
1248775,75477,prior,42,4,14,3.0
220136,127773,prior,8,1,11,10.0
2242379,12475,prior,38,2,18,4.0
2624714,55878,prior,22,6,12,18.0
1038236,148902,prior,49,2,14,3.0
961718,138615,prior,18,4,22,6.0
3131722,3839,prior,4,6,14,28.0
565929,150929,prior,7,2,21,14.0
280691,192562,prior,4,5,13,18.0
3031625,158311,prior,3,5,12,7.0
1833317,69294,prior,3,0,15,14.0
1552183,158884,prior,65,1,6,12.0
20087,157078,prior,4,4,14,28.0
2629965,23219,prior,1,0,15,
881848,87076,prior,6,6,14,1.0
470154,153575,prior,2,2,18,7.0
2732170,180343,prior,5,4,10,30.0
995403,104010,prior,20,5,18,12.0
3186408,16643,prior,3,3,13,9.0
3159931,115313,prior,26,4,19,10.0
303562,168798,test,9,5,12,15.0
2022654,12377,prior,1,1,9,
2612482,126876,prior,5,1,7,5.0
1407398,86985,prior,15,4,10,8.0
286291,122316,prior,14,1,18,4.0
514882,56844,prior,3,5,9,30.0
2564285,186477,prior,17,0,16,6.0
2901063,86587,prior,1,4,9,
1643430,62052,prior,1,0,10,
790183,166058,prior,3,1,12,6.0
2942088,56886,prior,31,2,22,10.0
3062554,121046,prior,12,1,17,7.0
2264737,189699,prior,4,0,10,7.0
2386467,149933,prior,7,4,14,7.0
1766760,57261,prior,3,5,16,7.0
3284322,79350,prior,35,0,12,7.0
2337041,56715,prior,12,1,13,2.0
2613090,109664,prior,1,5,17,
3219325,128066,prior,62,2,8,8.0
2918085,59993,prior,2,4,7,11.0
1763357,97750,prior,2,0,17,29.0
270588,161258,prior,21,2,10,30.0
2789485,32300,prior,10,1,11,11.0
2835192,75304,prior,25,1,9,12.0
599011,75389,prior,67,3,13,6.0
1706764,105254,prior,4,5,18,8.0
113729,104263,prior,2,4,22,4.0
521509,190175,prior,1,0,17,
2330333,73351,prior,28,4,12,8.0
1805006,4347,prior,9,5,22,25.0
732427,29335,prior,13,2,9,7.0
1552853,57004,prior,3,5,9,30.0
3333799,83122,prior,26,2,14,12.0
361260,186894,prior,11,1,11,17.0
588337,68066,prior,8,1,9,14.0
2940421,177200,prior,5,1,17,15.0
1209721,175457,prior,14,5,8,8.0
2507822,112858,prior,27,5,10,16.0
833409,20130,prior,18,3,17,3.0
1974283,200955,prior,36,4,9,4.0
3028479,69421,prior,6,0,23,26.0
114816,7322,prior,32,4,9,13.0
442917,15505,prior,22,4,14,2.0
2612636,132484,prior,8,0,7,8.0
1085241,80349,prior,43,6,10,7.0
2180977,47949,prior,39,1,18,7.0
1063380,191008,prior,6,1,9,7.0
28957,47038,prior,80,4,13,2.0
2288516,139499,prior,4,0,12,30.0
1132731,161467,prior,49,5,13,3.0
1084454,135883,prior,11,5,17,23.0
862218,153278,prior,5,0,14,30.0
1022567,161873,prior,39,3,16,3.0
880882,166515,prior,4,2,13,7.0
819301,10564,prior,4,4,3,28.0
3000625,59422,prior,11,5,10,8.0
1051015,188638,prior,27,5,7,3.0
2105088,126693,prior,3,0,16,9.0
1666464,45197,prior,3,0,15,2.0
525968,110939,prior,3,1,15,30.0
219524,108104,prior,1,3,14,
1668844,97620,prior,22,6,11,8.0
757659,141866,prior,2,6,21,16.0
1931344,7804,train,5,2,17,2.0
210779,26054,prior,1,5,15,
2895164,118328,prior,27,1,13,7.0
1911536,44993,prior,1,2,9,
1492542,147078,prior,33,2,14,1.0
3366497,35631,prior,9,0,18,5.0
604853,91257,prior,1,3,9,
1960026,157349,prior,3,0,17,21.0
110334,159673,prior,11,1,9,1.0
1290846,26899,prior,22,3,5,8.0
3096612,35318,prior,25,3,15,20.0
2479756,119491,prior,15,4,17,2.0
1695394,123276,prior,12,2,13,7.0
106273,72570,prior,1,3,19,
2181092,5053,prior,4,2,22,5.0
2449390,162248,prior,10,6,10,14.0
2917865,33999,train,5,1,22,14.0
385210,114634,prior,1,1,17,
2782270,114919,prior,50,1,16,8.0
70171,79346,prior,22,2,15,1.0
801889,198440,prior,3,0,14,30.0
3090699,126054,prior,11,3,12,14.0
16723,183838,prior,29,0,18,4.0
1339513,5083,prior,8,5,20,16.0
1525497,189636,prior,4,0,15,0.0
1487627,200828,prior,7,2,18,1.0
928051,171019,prior,5,5,16,7.0
1553718,40964,prior,70,2,10,2.0
1439598,118531,prior,8,1,14,2.0
2722178,80090,prior,9,2,18,10.0
675301,140632,prior,10,0,12,27.0
1119992,54651,prior,17,6,12,3.0
1682767,184168,prior,15,1,10,7.0
2868167,170779,prior,9,0,20,28.0
2573144,116881,test,27,0,14,14.0
