order_id,product_id,add_to_cart_order,reordered
68313,4149,1,1
68313,21137,2,1
68408,13176,1,1
68408,19348,2,1
68408,30391,3,1
68408,12771,4,0
68408,8174,5,1
68408,37646,6,1
68408,11520,7,1
68408,49075,8,0
68408,22963,9,1
68408,23765,10,1
68408,36746,11,0
68408,28993,12,0
68839,7053,1,1
68839,41131,2,1
68839,16683,3,1
68839,46088,4,1
68839,4398,5,1
68839,14385,6,1
69182,13176,1,1
69182,42269,2,1
69182,26209,3,1
69182,6046,4,1
69182,47626,5,0
69182,48205,6,0
69182,33129,7,0
69182,11549,8,0
69182,25783,9,1
69182,32387,10,0
69182,24831,11,1
69182,8153,12,0
69847,11068,1,1
69847,31634,2,1
69847,10424,3,0
70932,35951,1,1
70932,43122,2,1
70932,13176,3,1
70932,34134,4,1
70932,5114,5,1
70932,21137,6,1
70932,33754,7,1
70932,38248,8,1
70932,39275,9,1
70932,46692,10,1
70932,47888,11,1
70932,45582,12,1
70932,8859,13,1
70932,33787,14,1
70932,45007,15,1
70932,9000,16,0
70932,6188,17,0
70932,38141,18,0
70932,11130,19,0
70932,46906,20,0
71561,24852,1,1
71561,45002,2,0
71561,26497,3,1
71561,19068,4,1
71561,10151,5,0
72425,3957,1,1
72425,13176,2,1
72425,18523,3,1
72425,44632,4,1
72425,27845,5,1
72425,3,6,1
72425,11737,7,1
72425,25513,8,1
72425,9339,9,1
72425,33303,10,1
72425,27344,11,1
72425,27292,12,1
72425,12440,13,1
72425,17948,14,1
72425,12036,15,1
72425,12456,16,1
72425,21709,17,1
72425,40571,18,0
72425,27544,19,0
72425,12312,20,0
72982,27999,1,1
72982,27336,2,1
72982,37067,3,1
72982,47209,4,1
72982,21405,5,1
72982,5876,6,1
72982,13076,7,1
72982,24830,8,1
72982,35503,9,1
72982,43545,10,1
72982,14010,11,1
72982,26165,12,1
72982,26427,13,1
72982,33462,14,1
72982,13517,15,1
72982,22963,16,1
72982,14924,17,1
72982,28123,18,1
72982,24489,19,1
72982,21603,20,1
72982,42526,21,1
72982,16540,22,1
72982,36396,23,1
72982,44422,24,0
72982,49448,25,1
72982,29798,26,0
72982,5449,27,0
72982,4428,28,0
72982,20791,29,0
72982,10111,30,0
72982,41213,31,0
73647,44475,1,1
73647,40136,2,1
73647,42026,3,1
73647,27565,4,1
73647,36266,5,1
73647,1458,6,1
73647,7469,7,1
73647,274,8,1
73647,15869,9,0
73647,38454,10,1
73647,41912,11,1
73647,27796,12,1
73647,20191,13,1
73939,27020,1,1
73939,5077,2,1
73939,44799,3,1
73939,22849,4,1
73939,4377,5,1
73939,19691,6,0
73939,26604,7,1
73939,44683,8,0
73939,3996,9,1
73939,388,10,1
73939,45296,11,0
73939,25806,12,0
73939,40815,13,1
74091,37687,1,0
74091,41400,2,1
74625,27966,1,1
74625,16797,2,1
74625,28985,3,1
74625,45116,4,1
74625,28156,5,1
74625,46817,6,0
74625,44156,7,0
74625,42598,8,0
74625,30391,9,0
74625,30720,10,0
74625,13176,11,0
74625,8424,12,0
74977,35461,1,1
74977,45608,2,1
74977,18224,3,1
74977,13176,4,1
74977,28204,5,1
74977,17949,6,1
74977,6348,7,1
74977,32747,8,1
74977,30489,9,1
74977,47209,10,1
74977,41433,11,0
75013,10749,1,1
75013,29675,2,1
75013,30489,3,1
75013,45007,4,1
75013,13198,5,1
75013,26317,6,1
75013,21910,7,1
75013,25138,8,1
75013,48745,9,1
75013,40545,10,1
75013,8518,11,1
75013,32642,12,1
75013,4562,13,1
75013,9337,14,1
75013,21137,15,1
75706,31759,1,1
75706,11759,2,1
75706,4724,3,1
75903,27845,1,1
76200,196,1,1
76200,7751,2,1
76200,23288,3,0
76443,48745,1,1
76443,44142,2,0
76443,10749,3,1
76443,43768,4,1
76443,32446,5,0
76443,6473,6,0
76443,790,7,0
76443,34126,8,0
76523,46535,1,1
76523,15136,2,1
76523,43295,3,1
76523,5496,4,1
76523,27086,5,1
76523,7509,6,1
76523,24838,7,1
77690,22802,1,1
77690,16714,2,1
77690,13591,3,0
77802,24838,1,1
77802,40146,2,1
77802,27423,3,0
77802,21903,4,1
78042,27845,1,0
78042,1467,2,1
78042,13802,3,1
78042,44331,4,0
78042,9225,5,1
78042,17621,6,1
78042,31504,7,1
78042,4812,8,0
78042,47357,9,0
78042,39491,10,1
78042,37722,11,1
78042,26604,12,1
78042,27966,13,0
78042,49044,14,1
78042,5727,15,1
78067,43248,1,1
78067,37687,2,0
79331,23008,1,1
79331,23342,2,1
79331,47209,3,0
79331,7500,4,0
81117,17920,1,1
81117,13176,2,1
81117,26209,3,1
81117,38383,4,1
81117,39993,5,1
81117,17821,6,1
81117,47766,7,1
81117,21616,8,1
81117,8163,9,1
81117,28199,10,1
81117,33352,11,0
81117,18883,12,0
81117,38557,13,0
81117,34428,14,0
81117,49683,15,1
81117,48926,16,0
81117,46047,17,0
81117,16138,18,0
81117,31275,19,0
81117,12581,20,0
81117,24818,21,0
81475,19348,1,1
81475,36865,2,1
81475,39877,3,1
81475,13176,4,1
81475,45570,5,1
81475,23373,6,1
81475,38890,7,1
81475,20406,8,1
81475,8174,9,1
81475,4478,10,1
81475,8230,11,1
81475,16479,12,1
81475,34243,13,1
81475,26604,14,1
81475,17874,15,1
81475,13380,16,1
81475,16349,17,1
81475,8021,18,1
81475,28699,19,1
81475,42342,20,1
81475,39928,21,1
81475,4455,22,1
81475,18953,23,0
81475,22935,24,1
81475,39984,25,1
81475,28963,26,0
81475,38456,27,1
83690,13774,1,1
83690,6774,2,1
83690,37067,3,1
83690,35221,4,1
83690,13870,5,1
83690,9515,6,1
83690,8424,7,1
83690,26209,8,1
83690,39558,9,1
83690,21985,10,1
83856,16490,1,1
83856,36011,2,1
83856,30850,3,1
83856,23029,4,1
83856,39216,5,1
83856,27454,6,1
83856,9339,7,1
83856,17368,8,1
83856,47223,9,1
83856,25842,10,1
83856,4410,11,1
83856,11422,12,1
83856,33796,13,1
83856,17355,14,1
84227,8736,1,1
84227,45123,2,1
84227,24390,3,0
84227,34551,4,0
84308,35951,1,1
84308,37104,2,0
84308,33720,3,0
84308,23915,4,1
84308,23423,5,1
84308,40603,6,0
84446,47877,1,1
84446,33452,2,1
84446,43183,3,1
84726,30233,1,1
84726,5785,2,1
84926,31717,1,1
84926,20114,2,1
84926,5818,3,1
84926,34358,4,1
84926,47626,5,1
84926,11250,6,0
84926,49401,7,0
85804,14715,1,1
85804,19660,2,1
85969,6972,1,0
85969,45139,2,0
85969,48600,3,1
85969,39363,4,1
85969,39619,5,0
85969,2269,6,0
85969,17462,7,0
85974,11461,1,0
85974,24838,2,0
85974,31022,3,0
85974,9755,4,0
85974,18432,5,1
85974,18534,6,1
85974,28204,7,0
85974,35002,8,0
85974,5618,9,1
85974,45007,10,0
85974,21295,11,0
85974,9411,12,1
85974,23763,13,1
86491,48775,1,1
86491,44987,2,1
86491,22849,3,0
86491,34126,4,0
86491,31717,5,0
86491,49383,6,0
86491,10621,7,1
86491,34450,8,1
86491,9387,9,0
86682,47333,1,0
86682,6656,2,0
86682,28928,3,1
86682,27845,4,0
86682,24373,5,0
86682,37687,6,0
86682,43961,7,0
86682,44359,8,0
86682,21405,9,0
86682,23744,10,0
87310,24852,1,1
87310,45066,2,1
87310,8056,3,1
87863,2668,1,1
87863,9623,2,1
87863,48015,3,1
87863,40549,4,1
87863,10145,5,1
87863,38949,6,1
87863,26586,7,0
87863,33439,8,0
87863,10032,9,1
87914,31717,1,1
87914,32267,2,1
87914,13363,3,0
87914,29127,4,1
87914,27521,5,1
87914,27336,6,1
87914,44359,7,1
87914,20114,8,1
87914,43713,9,1
87914,2078,10,1
88102,28054,1,0
88102,5077,2,1
88102,34969,3,1
88102,38051,4,0
88102,21616,5,1
88102,8197,6,0
88102,8424,7,0
88102,6329,8,1
88102,48785,9,1
88102,21903,10,1
88102,31717,11,0
88102,5456,12,0
88102,22963,13,0
88102,22935,14,1
89073,44987,1,1
89073,14999,2,1
89073,13176,3,1
89073,45106,4,0
90627,15438,1,0
90627,35383,2,1
90627,8381,3,0
90627,25138,4,1
90627,34429,5,1
90627,10385,6,1
90627,48720,7,0
90627,38003,8,0
90627,30327,9,0
90627,42706,10,0
90825,48455,1,0
90825,42016,2,0
90825,44632,3,1
90825,14858,4,0
90825,33846,5,0
90825,5825,6,0
90825,22935,7,0
90825,10423,8,0
90825,19519,9,0
90825,27415,10,0
90825,6046,11,1
90825,11182,12,0
90825,8518,13,1
90825,39249,14,0
90825,25963,15,0
90825,38739,16,0
90825,49605,17,0
90825,22017,18,0
90825,14986,19,0
90985,33731,1,1
90985,15995,2,1
90985,39411,3,1
90985,44479,4,1
90985,21137,5,1
90985,28204,6,1
90985,18340,7,0
90985,20345,8,1
90985,5902,9,1
90985,794,10,0
90985,48309,11,0
90985,30391,12,1
91599,24249,1,0
91599,35887,2,0
91789,47516,1,0
91789,42240,2,0
91789,3880,3,1
91789,46327,4,1
91789,19515,5,0
91789,32315,6,0
91789,39275,7,0
92892,4920,1,1
92892,33352,2,1
92892,16530,3,1
92892,25890,4,1
92892,43961,5,1
92892,26384,6,1
92892,49683,7,1
92892,7628,8,1
92892,24852,9,1
92892,31040,10,1
92892,22959,11,1
92892,40749,12,0
92892,19446,13,1
92892,10246,14,1
94677,33433,1,1
94677,34861,2,0
94677,46906,3,0
94677,33768,4,1
94677,17758,5,0
94677,17579,6,0
95695,21572,1,1
95695,46061,2,1
96117,40606,1,1
96117,2735,2,0
96117,14227,3,0
96117,397,4,0
96117,40997,5,0
96117,6046,6,0
96117,40557,7,0
96117,7978,8,0
96117,6236,9,0
96117,1313,10,1
96536,29615,1,1
96536,7391,2,1
96536,30383,3,1
96536,38340,4,1
96536,11670,5,1
96536,15324,6,1
96536,5569,7,1
96536,8193,8,1
96536,35752,9,1
96536,43183,10,0
96536,26040,11,0
96536,22090,12,0
96536,14168,13,0
96536,24970,14,0
96536,5097,15,0
96536,34386,16,0
96536,20022,17,0
96536,19041,18,0
96536,925,19,0
96536,24852,20,1
96751,9076,1,1
96751,8424,2,1
96751,10862,3,0
96751,24964,4,0
96751,47626,5,1
96751,27705,6,1
96809,20022,1,0
96809,49113,2,0
96809,45620,3,0
96809,5621,4,0
96809,2509,5,0
96809,8479,6,0
96809,27811,7,0
97532,34126,1,1
97532,38313,2,1
97532,26790,3,0
97532,42736,4,0
97532,12620,5,1
97532,24964,6,0
97868,10831,1,1
97868,22025,2,1
97868,27966,3,1
97868,35887,4,1
97868,22113,5,1
97868,30391,6,0
97868,25647,7,0
97868,21137,8,1
97868,46206,9,0
98229,24852,1,1
98229,26369,2,0
98229,30489,3,0
98229,24184,4,0
98229,42356,5,0
98229,38622,6,0
98229,42110,7,0
98229,8186,8,0
98229,12343,9,0
98229,44787,10,0
98229,42533,11,0
98229,3896,12,0
98229,45582,13,0
98229,12320,14,0
98229,13829,15,0
98229,13548,16,0
98229,19820,17,1
98229,49264,18,0
98229,6069,19,1
98229,13380,20,0
98639,16797,1,1
98639,38300,2,1
98639,13948,3,1
98639,1957,4,0
99049,41950,1,0
99049,44750,2,0
99049,10749,3,0
99089,26475,1,1
99089,21386,2,1
99089,329,3,1
99089,13176,4,1
99089,4952,5,1
99089,7808,6,1
99089,18765,7,1
99089,49416,8,1
99089,30391,9,1
99089,20632,10,1
99089,21137,11,1
99089,15200,12,1
99089,5876,13,1
99089,47209,14,1
99089,8277,15,1
99089,19057,16,1
99089,6740,17,0
99089,16254,18,1
99089,34270,19,1
99089,26317,20,1
99089,19731,21,1
99089,16759,22,1
99089,44359,23,1
99089,41757,24,1
99089,4461,25,0
99201,47209,1,1
99201,37067,2,0
99201,49111,3,0
99201,31506,4,1
99201,24964,5,1
99201,20791,6,1
99201,13251,7,0
99201,14277,8,1
99201,1891,9,0
99201,18531,10,0
99201,39877,11,1
99201,8277,12,1
99201,42342,13,1
99201,30113,14,0
99473,38312,1,1
99473,48220,2,1
99473,20995,3,1
99473,19660,4,1
99473,16676,5,0
99473,31635,6,0
99473,15984,7,0
99473,21903,8,0
99473,49416,9,0
99473,47209,10,0
99473,141,11,0
99473,10199,12,0
99473,5484,13,0
100302,24964,1,1
100302,24680,2,1
100302,10120,3,1
100302,38293,4,0
101598,10831,1,1
101598,14870,2,1
101598,31720,3,1
101598,5550,4,1
101598,43662,5,1
101598,21903,6,1
101598,23288,7,0
101598,43467,8,0
101598,22025,9,1
101623,37067,1,1
101623,42265,2,1
101623,26604,3,1
101623,5876,4,1
101623,48775,5,1
101623,5357,6,1
101790,44008,1,1
101790,40706,2,1
101790,18465,3,1
101790,21560,4,1
101790,32398,5,1
101790,21543,6,1
101790,10385,7,1
101790,19731,8,0
101790,30709,9,0
101790,4799,10,0
101790,33401,11,0
101790,32486,12,0
101790,6193,13,0
101790,18918,14,0
101790,13984,15,0
101790,34126,16,1
101790,28842,17,0
101790,24390,18,0
101790,4741,19,0
101790,1503,20,0
102720,5077,1,1
102720,30183,2,1
102720,14252,3,1
102720,46088,4,0
102720,46615,5,0
102720,19348,6,1
102720,23909,7,1
102720,24852,8,1
102720,10275,9,0
102720,2120,10,0
103513,33572,1,0
103513,10866,2,0
103513,32086,3,0
103513,14735,4,0
103513,15261,5,0
103513,47522,6,0
103529,38662,1,0
103529,24768,2,0
103529,37067,3,1
103529,47766,4,1
103529,6860,5,0
104486,48682,1,0
104486,47766,2,1
104486,13176,3,1
104688,46145,1,0
104688,3040,2,0
104688,1887,3,0
104688,33184,4,0
104688,23734,5,0
104688,31248,6,0
104688,46572,7,0
104688,5210,8,0
104688,32160,9,0
104688,32299,10,0
104688,19468,11,0
104688,30021,12,0
104688,7978,13,0
104688,48364,14,0
104688,47479,15,0
104688,17008,16,0
104688,31343,17,0
104688,45061,18,0
104688,1458,19,1
105944,33655,1,0
105944,20119,2,1
105944,34050,3,1
105944,45762,4,1
105944,29509,5,1
105944,24852,6,1
105944,10909,7,0
105944,1603,8,1
105944,47626,9,1
105944,22678,10,1
105944,15404,11,1
105944,32915,12,1
105944,28204,13,1
105944,7663,14,0
105944,3847,15,0
105944,36618,16,1
105944,9078,17,0
105944,17795,18,0
105944,21380,19,1
107552,47209,1,1
107552,11520,2,1
107552,2078,3,1
107552,16616,4,1
107552,33401,5,1
107552,13984,6,1
107552,38456,7,1
107552,21137,8,1
107552,5373,9,1
107552,40706,10,1
107552,9531,11,1
107552,40233,12,1
107552,48110,13,1
107552,34126,14,1
107552,2552,15,1
107552,39942,16,0
107552,9649,17,1
107552,4462,18,1
107552,28601,19,1
107552,12312,20,0
107974,2078,1,1
107974,21137,2,1
107974,13646,3,1
107974,11005,4,0
107974,24852,5,1
107974,20738,6,1
107974,42828,7,1
109143,44275,1,1
109143,27845,2,1
109143,31717,3,1
109143,21137,4,1
109143,18176,5,1
109143,41787,6,0
109143,7490,7,0
109143,42824,8,0
109143,13988,9,0
109143,8174,10,1
109143,12058,11,0
109143,12464,12,0
109143,45066,13,1
109143,22417,14,0
109283,27325,1,0
109283,2536,2,0
109283,32650,3,0
109517,18567,1,1
109517,34325,2,1
109517,1757,3,1
109517,19904,4,1
109517,7898,5,1
109517,28934,6,1
109517,44910,7,1
109517,30391,8,0
109517,38688,9,0
109876,13176,1,1
109876,19057,2,0
109876,9839,3,1
109876,34022,4,0
109876,44628,5,1
109876,21903,6,1
109876,35547,7,0
111059,10441,1,0
111159,9976,1,1
111159,43279,2,0
111159,40586,3,0
111159,2717,4,1
111159,44632,5,1
111159,13835,6,0
111159,10421,7,0
111159,19155,8,0
111159,22882,9,0
111159,31589,10,0
111405,47626,1,1
111405,26209,2,0
111405,23798,3,0
111405,44486,4,0
111405,2225,5,0
111405,25930,6,0
111405,37800,7,0
111405,48705,8,0
111405,37795,9,0
111405,41376,10,0
111405,24852,11,1
111405,9076,12,0
111405,10108,13,0
111405,31553,14,0
111516,41844,1,1
111516,29615,2,1
111516,43942,3,1
111516,37553,4,1
111516,4565,5,1
111516,4006,6,1
111516,46656,7,1
111516,28647,8,1
111516,30960,9,1
111516,11827,10,1
111516,39581,11,1
111516,31888,12,1
111516,25890,13,1
111516,39028,14,1
111516,48440,15,0
111516,42746,16,0
111516,14165,17,0
113486,26620,1,1
113486,31964,2,0
113486,39275,3,1
113486,4149,4,1
113486,37647,5,1
113486,41488,6,0
113486,10246,7,0
113486,14874,8,1
113486,17191,9,1
113486,26723,10,0
113486,4621,11,0
113486,14814,12,0
113486,36164,13,0
113486,31506,14,1
113839,12935,1,1
113839,7715,2,1
113839,14467,3,1
113839,41950,4,1
113839,6046,5,1
113839,32293,6,0
113839,29311,7,1
113839,6238,8,0
114309,47441,1,1
114309,44989,2,1
114309,27548,3,1
114309,43945,4,1
114309,11710,5,1
114309,27413,6,0
114309,22159,7,0
114309,23334,8,0
114309,23579,9,0
114309,13765,10,0
114309,10301,11,0
114309,23291,12,0
114309,27470,13,0
114309,20564,14,0
114522,43352,1,1
114974,24852,1,1
114974,38397,2,1
114974,13198,3,1
114974,18465,4,1
114974,7781,5,1
114974,9808,6,1
114974,13802,7,1
114974,8758,8,1
114974,17600,9,1
114974,24654,10,1
114974,44632,11,1
114974,37464,12,1
114974,6187,13,1
114974,11087,14,1
114974,14633,15,1
114974,32573,16,1
114974,21526,17,1
114974,22474,18,1
114974,10369,19,1
114974,27966,20,1
114974,21137,21,1
114974,34320,22,1
114974,9839,23,1
114974,18234,24,1
114974,39928,25,1
114974,5450,26,1
114974,10749,27,1
114974,40706,28,0
114974,14168,29,1
114974,16617,30,1
115329,36792,1,1
115329,35842,2,1
115329,29752,3,1
115329,18288,4,1
115329,45345,5,1
115329,44292,6,0
115329,24668,7,1
115329,7325,8,1
115329,8021,9,0
115983,17634,1,0
116124,16797,1,1
116124,24852,2,1
116124,14161,3,1
116124,8424,4,1
116124,36389,5,1
116124,24184,6,1
116188,17523,1,0
116188,23102,2,1
116188,19171,3,1
116188,34699,4,0
116188,37172,5,0
116188,11014,6,1
117656,16135,1,0
117656,40939,2,0
120132,24852,1,1
120132,27690,2,0
120132,39561,3,0
120132,16254,4,0
120132,48628,5,0
120132,42736,6,0
120132,48112,7,0
120132,39877,8,0
120132,17273,9,1
120132,11477,10,0
120132,44787,11,0
120566,4210,1,1
120566,39461,2,1
120566,47815,3,1
120566,4377,4,0
120566,9387,5,0
120566,5884,6,0
120566,15785,7,0
120566,17616,8,1
120915,24852,1,1
120915,13517,2,1
120915,11712,3,1
120915,16797,4,1
120915,17600,5,1
120915,25890,6,1
120915,24184,7,1
120915,30489,8,1
120915,4920,9,1
120915,12572,10,1
120915,27104,11,1
120915,11068,12,1
120915,24964,13,0
120915,23644,14,0
120915,24645,15,0
120915,16823,16,0
120915,17794,17,1
120915,7021,18,0
120915,27750,19,1
120915,34126,20,1
121239,24024,1,1
121239,47280,2,0
121239,7748,3,1
121239,39200,4,0
121239,15613,5,0
121239,30967,6,0
121239,5077,7,1
121239,23430,8,0
121239,18288,9,1
121239,33527,10,0
121239,46650,11,1
121239,1588,12,0
121962,10032,1,1
121962,27325,2,1
121962,15424,3,0
121962,35731,4,1
121962,5876,5,1
121962,44585,6,0
121962,14283,7,1
121962,33651,8,1
121962,1700,9,1
121962,49139,10,0
121962,36923,11,0
121962,48936,12,1
121962,40214,13,0
121962,44187,14,0
121962,7306,15,0
121962,25466,16,1
121962,47141,17,1
121962,34047,18,0
121962,22242,19,1
121962,20682,20,0
121962,12672,21,0
121962,25783,22,1
121962,4374,23,1
121962,8195,24,0
121962,37238,25,0
121962,29345,26,1
121962,20607,27,0
121962,30320,28,1
121962,49144,29,1
121962,18573,30,0
121962,35003,31,1
121962,27985,32,1
121962,43263,33,0
121962,6128,34,1
121962,22882,35,1
121962,7131,36,0
121962,4317,37,1
121962,49051,38,0
121962,47479,39,0
121962,40313,40,1
121962,1875,41,1
121962,28204,42,0
121962,22655,43,1
121962,10403,44,1
121962,6448,45,1
121962,10892,46,0
121962,20502,47,0
121962,41674,48,0
121962,22619,49,0
121962,23644,50,0
121962,12993,51,1
121962,41844,52,0
121962,2067,53,0
121962,22015,54,0
121962,36650,55,0
121962,27037,56,0
121962,24235,57,0
121962,11714,58,1
121962,39132,59,1
121962,8475,60,1
122891,5077,1,1
122891,11679,2,1
122891,7175,3,1
122891,19003,4,1
122891,20114,5,1
122891,15545,6,0
122891,18418,7,0
122891,9098,8,1
122891,19938,9,1
122891,31173,10,0
122891,11012,11,0
123036,1194,1,0
123036,47209,2,0
123036,45123,3,1
123036,7952,4,1
123036,46720,5,0
123368,1398,1,0
123368,6492,2,0
123368,13805,3,0
124814,196,1,1
125527,1835,1,1
125527,1234,2,1
125527,49044,3,1
125527,2371,4,1
125527,21702,5,1
125527,39380,6,1
125527,37849,7,1
125527,9515,8,1
125527,44560,9,1
125527,26587,10,1
125527,24142,11,1
125527,17576,12,1
125527,18301,13,1
125527,5233,14,1
125527,21610,15,1
125527,24398,16,1
125527,12323,17,1
125527,39545,18,1
125527,31087,19,1
125527,29136,20,1
125527,46584,21,1
125527,16254,22,1
125527,39891,23,1
125527,19019,24,1
125527,5818,25,1
125527,39953,26,1
125527,41220,27,1
125527,274,28,1
125858,36994,1,0
125858,6656,2,0
125858,23430,3,0
125858,30630,4,0
125858,25438,5,0
125858,38159,6,0
125858,19370,7,1
125858,1337,8,1
125858,7922,9,1
125858,43122,10,1
126868,28765,1,0
128440,12469,1,1
128440,19660,2,1
128440,35921,3,1
128440,47209,4,1
128440,37215,5,1
128440,11777,6,1
128440,26856,7,1
128440,16759,8,1
128440,40268,9,1
128440,30695,10,1
128440,15290,11,1
128440,33294,12,1
128440,37766,13,1
128440,24231,14,1
128440,39877,15,1
128440,1994,16,1
128440,8230,17,1
128440,17828,18,0
128440,33290,19,1
128440,15200,20,1
128440,20404,21,1
128440,41844,22,1
128440,5646,23,0
128440,31225,24,0
128440,2371,25,0
128440,9725,26,0
128440,20827,27,0
129389,907,1,0
129389,4149,2,0
129389,20520,3,0
129389,32923,4,1
129389,23288,5,0
129749,13198,1,1
129749,7058,2,1
129749,23375,3,1
129749,38288,4,1
129749,15261,5,1
129749,39667,6,1
129749,17375,7,0
129749,39375,8,0
129749,34358,9,1
130722,32465,1,1
130722,30489,2,1
130722,24852,3,1
130722,43295,4,0
130722,42736,5,1
130722,39180,6,0
130722,16185,7,0
130722,21903,8,1
130722,5337,9,1
130722,44570,10,0
130722,17794,11,1
130722,5618,12,0
130722,7058,13,0
130722,32624,14,0
130722,12779,15,0
130722,45007,16,0
130722,5769,17,0
130722,45535,18,0
130722,28849,19,0
130722,34126,20,0
132176,26756,1,0
132176,37141,2,1
132176,8710,3,1
132176,12545,4,1
132176,27695,5,1
132176,9203,6,1
132176,17706,7,1
132176,31526,8,1
132176,20588,9,0
132176,13851,10,1
132176,3896,11,0
132176,10831,12,0
132176,27767,13,0
132176,44310,14,1
132176,952,15,0
132464,27429,1,1
133752,8859,1,1
133752,12606,2,1
133752,5539,3,1
133752,16797,4,0
133752,31915,5,0
133752,29662,6,1
134944,31693,1,1
134944,25146,2,1
134944,37718,3,1
136138,6348,1,1
136138,33198,2,1
136138,22935,3,1
136138,23029,4,1
136138,41596,5,1
136138,9825,6,1
136138,24964,7,1
136138,1463,8,1
136138,19862,9,1
136138,33947,10,1
136138,27299,11,1
136138,16868,12,0
136138,38827,13,0
136138,38051,14,0
136138,36872,15,0
136138,24059,16,0
136138,19370,17,0
136138,7185,18,1
136621,5785,1,0
136621,24964,2,0
136621,4605,3,0
136621,45063,4,0
136621,34126,5,1
136621,39812,6,0
136621,39342,7,0
136621,28204,8,0
136621,33100,9,0
136621,13874,10,0
136621,46667,11,1
136621,16462,12,0
136621,14242,13,0
136621,27744,14,0
136621,44033,15,0
139248,1503,1,0
139248,16823,2,1
139248,28849,3,0
139320,26165,1,1
139320,13176,2,1
139320,41950,3,1
139320,26283,4,1
139320,37766,5,1
139320,6046,6,1
139320,13870,7,1
139320,24184,8,1
139320,5450,9,1
139320,5212,10,1
139320,47626,11,1
139320,6873,12,1
139320,27156,13,1
139320,37335,14,1
139320,28199,15,1
139320,11707,16,1
139320,25852,17,1
139320,31477,18,1
139320,21303,19,1
139320,34049,20,1
139320,28993,21,0
139320,38383,22,1
139320,30450,23,0
139320,37220,24,0
139320,21137,25,1
139320,13517,26,1
139415,17355,1,0
139415,4799,2,1
139415,33731,3,1
139415,16726,4,0
139415,20869,5,0
139415,34513,6,1
140839,42580,1,1
140839,41625,2,1
140839,4947,3,0
140839,13176,4,1
140839,13147,5,0
140839,43772,6,0
140839,5025,7,0
140839,10193,8,1
140839,36735,9,0
140886,19660,1,0
140886,5479,2,0
140886,16797,3,1
140886,14651,4,0
140886,38571,5,0
140931,19660,1,1
140931,42447,2,1
140931,13514,3,0
140931,46931,4,1
140931,43352,5,1
141549,18479,1,1
141549,28985,2,1
141549,49683,3,1
141549,46676,4,1
141549,45007,5,1
141549,21137,6,1
141549,16349,7,1
141549,5876,8,1
141549,34126,9,1
141549,24852,10,1
141549,1063,11,1
141549,21903,12,1
141549,22935,13,1
141549,31717,14,1
141549,44142,15,1
141549,21938,16,1
141737,14032,1,1
142429,27845,1,1
142429,43654,2,1
142429,25138,3,1
142429,43621,4,1
142429,5479,5,1
142429,9138,6,1
142429,19782,7,1
142429,30610,8,1
142429,17594,9,1
142429,36550,10,1
142429,17915,11,1
142429,28666,12,1
142429,29627,13,0
142429,31040,14,0
142429,4975,15,1
142507,24852,1,1
142507,38028,2,1
142507,38218,3,1
142507,11874,4,1
142507,24184,5,1
142507,40136,6,1
142507,4058,7,1
142507,22935,8,1
142507,46222,9,1
142507,34533,10,1
142507,4736,11,1
142507,7557,12,0
142507,33772,13,0
142507,47185,14,0
142507,13802,15,0
143782,45840,1,0
143782,13176,2,1
143782,35221,3,1
143782,48220,4,1
143782,15984,5,1
143782,38312,6,1
143782,44560,7,1
143798,14947,1,1
143798,21709,2,1
143798,49520,3,1
143798,48642,4,1
143798,38832,5,1
143798,13263,6,1
143798,36865,7,1
143798,47626,8,1
143798,8277,9,1
143798,25072,10,1
143798,14633,11,0
143798,18618,12,0
143798,13646,13,1
143798,18382,14,1
143798,43165,15,1
143798,22164,16,1
143798,38164,17,1
144193,45950,1,0
144193,31263,2,1
144193,24852,3,1
144193,10070,4,1
144193,33909,5,1
144193,28204,6,0
144193,17370,7,1
144193,25144,8,1
144193,12792,9,1
144193,25985,10,1
144193,9409,11,1
144193,34050,12,0
144193,26604,13,0
144193,23910,14,0
144193,20022,15,0
144193,5098,16,0
144193,29778,17,0
144193,32727,18,0
144193,14444,19,0
144193,9996,20,0
144193,25806,21,0
144193,44560,22,0
145106,48988,1,1
145106,25435,2,1
145106,43450,3,1
145131,40709,1,1
145131,23414,2,1
145131,29110,3,1
145131,20985,4,1
145131,33842,5,1
145131,22471,6,1
